company_id,year,revenue,ebitda,debt,cash,capex
62,2023,51381258.101080336,13940447.867182605,47578512.49482432,10411654.439736167,3687004.2541506737
63,2019,179642507.42993292,28195995.212592367,94993597.73340453,40237805.86261897,9554296.781165965
63,2020,217276961.5372309,50216260.4510067,99945134.19375296,25625132.030413352,16163832.048649827
63,2021,262795697.35612074,73950454.1987374,172039180.93733898,41389722.30410632,13573899.11060551
63,2022,317850443.32487106,92330572.6189001,146102899.80414945,46411843.02536624,10335023.898046944
63,2023,384438959.00209653,65398699.10173934,214561139.40045816,74105757.41675885,16732473.132751042
64,2019,248144791.38562077,48404159.00165878,98166532.23818426,72595203.53969188,11330430.684304774
64,2020,259920926.0641983,71539159.94618218,98047844.21816881,19415390.834873766,19572337.153221328
64,2021,272255917.3167689,88710978.37830369,125894936.25474028,43275772.484357215,19774024.780432146
64,2022,285176286.6360651,85629445.09716961,165671537.65279755,81628488.18803275,18894549.99401545
64,2023,298709814.13753146,61566830.942093365,239383047.59036475,82090575.91436328,17539770.542864215
65,2019,261596519.8425893,82940131.40431955,256472761.11263847,29098463.175189245,13782447.194969475
65,2020,283774706.5139968,77008732.53960274,83526381.36372018,32267380.07989214,21734112.662319887
65,2021,307833162.7101203,89443595.66926168,200905105.04555005,54044368.11622807,12031785.953628663
65,2022,333931297.9236275,95179048.6269793,205099585.23439792,59158072.94059989,16995438.056691788
65,2023,362242036.4045217,107586169.00617276,190163820.36319724,101443721.46152599,16545858.177027332
66,2019,192870920.21894252,50828554.9111685,136628048.20307484,47268497.73349378,8131683.565348621
66,2020,207429036.4248034,62906001.39653875,178440478.6014797,39282969.86626568,14492169.946602553
66,2021,223086015.7834027,52611431.08612289,125272844.5156962,47580605.14308114,8616049.16268064
66,2022,239924801.73408186,42211211.609411515,54436575.700421296,59247398.59366129,8671104.803051269
66,2023,258034598.38122746,87294875.00035946,199113765.19940242,71061358.80368875,11502120.330131201
67,2019,290302832.52074087,48280592.14662662,62316005.270532295,37923798.75212456,23017935.86107375
67,2020,302990395.81141925,86616641.56510969,162408529.54558694,19817772.755929682,18233565.10725396
67,2021,316232463.72355515,72556379.21856187,152937641.67915964,55151408.59236171,19847018.728627764
67,2022,330053270.64858955,69374728.61361255,205508918.88635552,94225098.87633538,17527053.12339833
67,2023,344478110.1318563,104083673.49804552,130858022.5778524,20262793.430330396,19045382.042439874
68,2019,60237047.638771616,18930702.429902785,32423801.39754833,5759798.058605554,3146965.7719346685
68,2020,71295155.18142207,11028657.591451265,29291952.74983929,7621873.11163195,2376332.7303860686
68,2021,84383271.61757141,23243554.3377031,78846404.59712508,13591101.759745937,3846564.1481581903
68,2022,99874058.91417833,16025669.696764553,51597319.915236786,6179488.551462728,4111010.852285626
68,2023,118208591.02499731,34462091.88998946,61905050.524703,26811122.815655105,7173749.941556244
69,2019,131947370.89299093,27725810.721957996,67834862.78638682,17946207.733484294,10483018.057185404
69,2020,152286272.83860058,37452107.76191187,136164760.60105145,44260601.114885874,8075824.911309354
69,2021,175760295.47326595,39745484.12037017,95448587.833757,27555206.939768218,11472431.551451895
69,2022,202852698.99270606,36833661.31932745,71887770.39149459,47224942.217564635,6864781.078341183
69,2023,234121235.27571344,60788051.012589864,239952066.57803193,38716411.90634335,12968722.66760418
70,2019,203713857.38831738,44697656.17420678,85049690.38219348,60734587.74675365,8555169.480893236
70,2020,232036027.24762088,46361514.683833845,53373883.495129436,27473097.676151723,15164584.947008006
70,2021,264295805.06262767,56900846.18444814,139247964.20088845,39647362.53954297,13456888.755223349
70,2022,301040633.2252816,58255446.095383465,109332033.41523145,24229708.64394283,11106985.772165364
70,2023,342894064.5925268,75803955.79247296,218560162.19362956,78582917.24184756,18193930.067947373
71,2019,296057170.15453416,50051155.1388036,95449258.5731577,86461249.56563951,13399960.22149685
71,2020,316075188.2395488,56365518.42848012,117313840.85624062,25650732.51833513,21206854.184272625
71,2021,337446732.22580343,100254728.57857804,297996134.31930584,83017963.96476397,21084292.67047899
71,2022,360263321.2815567,109715371.05004928,148404951.47585925,19441448.614464097,20727554.63003934
71,2023,384622662.6784136,63666626.842279315,111348290.0062829,79516391.70084466,26472799.75153982
72,2019,233657360.79694724,49070803.97726178,127551636.18773133,42169558.766932994,17146120.889223155
72,2020,274478893.9812072,65880129.463384755,194344477.23123804,52083603.415066905,19123422.715662386
72,2021,322432227.1902126,109438302.38284767,166881947.76402825,48378559.38997193,11591944.461730627
72,2022,378763334.4877836,118915219.68880823,288618057.8502117,29429332.512508176,17748025.81960677
72,2023,444935870.09735304,122032264.22240688,169959569.71817774,34448269.537800565,26714344.052357957
73,2019,130352754.4799318,38660982.25722819,128660083.6507282,34481029.789176464,8349207.177756198
73,2020,149008047.2400684,39931729.47290943,70377873.02478926,29451289.223496456,6396417.862639328
73,2021,170333171.9447228,56064214.72330313,150979687.4384196,27569304.315814327,6095508.319550773
73,2022,194710218.69044918,40025432.218111694,128035010.39299811,39418167.53048871,6219884.355407127
73,2023,222575959.982627,69776274.49984242,253149064.6878087,28187774.303885587,8191129.612610028
74,2019,234641279.8179086,48063443.36312849,141968527.88470393,19715375.59358788,16983809.02989274
74,2020,250356629.75874674,74183138.9152118,218309740.74015462,26658143.66967821,14615453.173204245
74,2021,267124532.02096096,48802577.95952021,94293919.39324902,62688700.22963628,12382443.47778876
74,2022,285015482.4187333,52176435.13490679,68708521.13144535,37691643.594483346,21627024.735276736
74,2023,304104698.2985783,98519785.1333194,135073828.21065912,77973559.4097357,14371572.791540777
75,2019,48037296.42453858,8896165.163262876,31939364.71422743,13437124.463937674,2800749.2359932316
75,2020,50240989.09291905,16903634.422457818,44587054.16701153,7038555.554486808,2289079.4053413323
75,2021,52545775.322722204,16191247.734310012,26349493.84111436,12613432.839962369,1581085.7690499693
75,2022,54956292.74255559,14195759.166662145,42954659.46560377,16199318.588282011,3586960.9031095477
75,2023,57477391.73047191,14048204.491905695,39126435.09821178,10231743.99128702,3359634.7763008713
76,2019,182789792.84473094,47944030.98223011,141350395.1960459,35068266.35050872,9906399.474131044
76,2020,203895288.65661559,31381816.685915746,67375610.73647353,20079602.135697875,13665543.936032675
76,2021,227437692.7144867,65246945.711249374,224685617.78497124,55871568.73631358,17616349.431089
76,2022,253698378.2612326,69435864.50430283,110707023.06343049,29322873.756169524,18668259.07590031
76,2023,282991206.79691917,85957730.93014093,170895488.27098456,79455195.11749119,18918224.379113417
77,2019,301318724.0340922,67614167.3884481,178849866.56495258,86026615.68694259,24063518.388067953
77,2020,336143826.2703893,71981048.83968547,132844577.57596233,74581577.24287327,22556111.091148574
77,2021,374993861.7386197,90359353.27604826,299924237.1374101,112314832.94080542,11939325.728071881
77,2022,418334014.6444634,139065254.0869185,371728202.26000494,81240823.55041009,20232323.123980135
77,2023,466683233.15258944,133501488.999646,209562318.06052923,96245600.13852614,23283664.642765235
78,2019,86457296.00370938,22609710.060126524,48446336.33385528,20703844.943564888,5489430.676712935
78,2020,95988530.53997555,19725610.053842686,34622470.138830066,22184337.458720867,3333043.2925361576
78,2021,106570508.46036765,22663693.02199097,80270181.9361604,15209882.972305719,5770560.81410438
78,2022,118319065.93018864,20944601.513597596,21567473.224143993,24433007.566723604,5128789.318682676
78,2023,131362809.13775073,41667929.47673527,76582696.43096907,10879892.543307038,9892291.547245659
79,2019,263993255.1831852,54573330.22159588,70031406.44141999,21034759.328243803,10412185.604743894
79,2020,283806334.213269,94236582.35547318,314381370.2417757,17637783.668477565,19638181.969341476
79,2021,305106413.7365281,74889485.15366057,297200806.6546494,25781528.094707876,12854585.156454312
79,2022,328005095.30986065,94144435.38740034,288406681.28860754,71486362.24353386,26145636.05831823
79,2023,352622356.3498631,79525460.99194132,126425600.76252806,44919496.98243987,20700787.30442775
80,2019,258168409.36991054,63390292.876500055,237327859.80170664,36255856.61622948,16987973.05730805
80,2020,264356475.17316285,80356696.57568783,219939853.726506,66943543.64877781,16777246.260709837
80,2021,270692863.3775906,83850229.01645657,268562611.1317268,19793674.90372711,10802422.634696782
80,2022,277181129.13845384,71566705.12803519,160332557.57762176,27713078.00999695,14309218.508662427
80,2023,283824912.8249037,59002051.98056783,93049823.72950177,65384444.69918745,16826247.859570947
81,2019,233232768.6715517,44282334.944722265,120352971.95383401,52076214.70165962,15343751.048311085
81,2020,275300807.5421802,81218909.70910737,176807353.1366368,62444634.01585428,13479623.551827451
81,2021,324956630.51579165,72276325.41736858,197161946.3508909,27525933.667496186,18057843.911468387
81,2022,383568841.1484145,71455588.0076646,199498883.79708257,81448528.10485837,24310164.940273724
81,2023,452752897.1063353,92198050.1444595,158008007.8776586,133214171.2569504,22752500.01562541
82,2019,326234943.9043509,62340705.46165859,194014726.04889476,43520892.46629398,16893350.422291614
82,2020,364216858.7403529,121375929.6447408,436187719.0529321,31896737.36248541,24162762.907914445
82,2021,406620819.34908575,87811539.64896233,227631231.61276025,75365013.99377434,14780310.924424008
82,2022,453961662.5654104,139983369.87735808,181038428.27937183,47423101.32870593,13785527.959549235
82,2023,506814165.1208221,91424934.67013447,309591393.008511,34588925.28293055,26185082.968531836
83,2019,300863060.76836216,84052229.42052211,258665048.41850066,32715420.56526199,16029741.220800897
83,2020,325894677.6357421,64024343.97818961,118921318.25580937,22643764.1101522,24385323.39456213
83,2021,353008909.23620063,88725165.36221008,97876771.22680372,82927311.99310164,14700382.142848514
83,2022,382379027.8017879,81146116.44007547,90621024.72337115,61583112.883881815,22012455.89300441
83,2023,414192721.70495814,94689040.05715561,171539923.63066885,83726694.51117687,19305843.90612798
84,2019,65302003.414683565,18197196.7475951,22562734.207450017,11991650.272417296,5136112.447494117
84,2020,77807613.14219834,22083613.61486228,24633974.513570603,8035084.6535642985,4328099.29434675
84,2021,92708100.00179428,16616984.391672147,47715833.03484408,12961172.432143977,6820357.44416904
84,2022,110462093.08895214,29289230.164643545,99311775.35980928,28718406.47544356,4748429.307399541
84,2023,131616050.90985763,36072069.335232995,96612739.8774795,20194467.419835016,7399630.269150314
85,2019,284861158.1156675,47993919.17789947,68892922.74345025,37916336.85391443,13048002.607266298
85,2020,331859636.6520393,93927077.01028696,156931283.5978011,19498382.889115285,19022056.568527848
85,2021,386612268.1215283,101847422.35412845,174399212.93131343,111286792.28585555,22481781.90926488
85,2022,450398389.42146933,111749914.26789096,213354867.84208193,58007434.96884277,19795010.140062075
85,2023,524708411.8129604,182973438.88782024,397219147.70019823,150765698.1346547,16279446.179737106
86,2019,325282170.2565344,76195163.16510364,186348244.7398557,87174678.27395684,14242068.397522312
86,2020,356844683.4313001,108461361.03100918,258451772.62230754,85536134.52205104,28340378.51336828
86,2021,391469744.53828603,132969852.70881665,141731615.61763805,58175972.13848198,23658230.099960387
86,2022,429454516.2205686,79195019.09449689,83881021.79632401,76712829.75891681,30255872.007625863
86,2023,471124995.1634643,77753676.8384726,87037023.19636643,35537794.06532296,34995436.02676844
87,2019,25560357.813195936,6534376.271261596,24888735.287430577,6241469.863258139,1901154.448395002
87,2020,29294565.290366042,9736505.702733312,12555071.089664003,2542624.0798689015,1741704.8142769246
87,2021,33574316.98817903,11060686.492765665,18923313.86898603,4570462.734660774,2616112.061233783
87,2022,38479313.48527077,5970722.194985109,8186003.646641377,4531070.7870892035,2787963.1294946265
87,2023,44100899.11342221,14165050.496742312,18638394.649547167,3577388.800141554,1569455.376918473
88,2019,285930183.4107894,49487953.79981376,88145205.16939099,77224789.16498657,10827111.347084403
88,2020,314552911.8623413,83260961.85013813,257062628.02193564,36905262.72305891,18869276.63893942
88,2021,346040887.25718033,53839345.120996326,134660607.26224378,99442611.5387347,21216643.63483071
88,2022,380680932.00847757,86313270.33835799,138377490.06786498,103220814.63805753,29717851.441372372
88,2023,418788580.57354057,128070798.5311864,168918423.16286802,72432567.65086631,28025557.044778064
89,2019,202970864.5040443,69944120.681482,223758536.1412442,49107318.97353319,6250914.198835574
89,2020,223671586.99030373,55383151.195401445,145636398.1026873,31259047.997028906,9037797.150918096
89,2021,246483548.01565203,85358463.41242956,279912787.7176975,69656444.22861588,15751809.862412341
89,2022,271622069.9279876,81046685.2095896,257327872.00331423,40916534.31760689,18601982.456851505
89,2023,299324435.5086918,61434701.614519425,147002889.66539702,20228587.626242157,19454600.901360516
90,2019,253250903.7636394,53388861.75531923,121551027.82720922,43850237.068674184,17589305.20139035
90,2020,278375735.4103106,72772962.79049164,125056682.41278383,73871423.6085564,18349307.85502711
90,2021,305993182.7037269,105398369.87997137,279582980.9736003,49736662.870043725,13248895.160998989
90,2022,336350536.1670556,92875670.64459328,210610119.23535115,35124960.453245096,25541361.50306249
90,2023,369719619.8302358,56114608.99151686,65757663.928095736,31498511.399644833,18483278.249725394
91,2019,341507307.5132147,90467570.48489097,149028008.71447852,40957726.330739245,12544990.107841006
91,2020,396697600.033841,71919454.71145396,76194535.79491624,29263751.12565083,24444232.75506124
91,2021,460807082.04617226,130880370.13383536,440657063.1084336,99100596.32260126,32615458.807466406
91,2022,535277165.39195955,103256187.89894307,386630029.38708377,53104697.26318287,27276506.911092766
91,2023,621782205.5116378,95015979.60359983,121797179.39959802,38637890.39295535,29890806.191226065
92,2019,260066280.6762155,69012845.23987503,230992098.50298047,58257700.540992,9171916.138341514
92,2020,282461627.98432034,79786523.87575315,305399467.0505645,16176104.727603149,15461170.881624693
92,2021,306785528.19727135,65449801.3662405,140857727.35869795,34404799.651267275,17047658.57025536
92,2022,333204056.7170536,77418502.83557515,220116278.30013087,92606684.4642048,14521544.451872451
92,2023,361897590.36257225,102378342.9687147,103683255.63230549,24191583.513124496,14612136.693069054
93,2019,244183169.4225303,57397189.951761596,145451815.58699548,27183213.538039245,16663059.992337933
93,2020,267660573.38192254,41728281.42353095,125502712.32692866,69216621.52651104,14293405.760997057
93,2021,293395252.0665794,50829223.22136557,91641293.41220364,15245547.220323132,13487184.319959564
93,2022,321604234.97406083,76396995.66068445,243309140.03761122,93026603.95375642,19214106.627691705
93,2023,352525418.2701634,66426054.838264845,76956753.51388378,49004991.41344886,14087670.82593774
94,2019,26928441.22200358,8489599.835740045,23266344.482388247,3147122.9998858897,1919798.6219056721
94,2020,28687649.534907244,8612099.961133571,34252267.50588222,1921717.6887622527,2153879.3058806406
94,2021,30561785.17920284,7511385.072304117,23951680.907750458,3171185.764767932,2011370.6053956498
94,2022,32558356.243275348,6093906.186384864,10760714.923523027,4401860.6530839745,1683467.0777012378
94,2023,34685361.31146501,10749879.370418377,39837810.81143651,6865010.25532655,1827814.8385028183
95,2019,256390691.69615814,44691817.06319094,166233003.30495527,56488745.25430277,10700694.988164801
95,2020,274152940.6122268,47565683.36367389,68622212.58290635,69820367.87126005,14185976.416181471
95,2021,293145723.6185512,91084470.2203656,153449288.50714695,48624717.04211315,22720950.71693942
95,2022,313454289.72579646,63052889.57102387,112474807.23280518,37616466.79690454,12195314.754352167
95,2023,335169793.8304352,106562265.91346009,284706090.7916088,22679099.255800784,11755910.395414755
96,2019,164280537.91570055,49642445.27875925,76078305.2479435,39604713.181345806,9451453.42554579
96,2020,172708602.14135593,54991334.3714383,136702352.93968955,18214501.27133693,13140905.479470072
96,2021,181569050.30909592,55352717.75749539,132843902.95796338,35195479.33309428,6424399.6684080055
96,2022,190884064.95910615,55229539.88272428,170657274.41402215,46590807.85786514,11538041.478363924
96,2023,200676966.65970233,31750343.155148573,62570633.13541499,38367073.16131164,9683889.97210465
97,2019,49433245.03555882,17172946.839330766,58013656.56312379,11751461.7248043,3269310.053131069
97,2020,60662366.90067599,13622523.60836743,48571883.55655986,13060850.118580235,2832997.945187029
97,2021,74442265.63206908,18925734.314769268,61706084.31478998,21771157.942598756,2969284.623077076
97,2022,91352368.78424175,19463436.03737453,66091019.403216474,6389522.158673898,6817404.27299073
97,2023,112103725.10340475,24082076.925147038,89313615.96333115,29485557.289105207,7399659.483992619
98,2019,121805560.98873325,33747697.9156152,78783240.9654362,24420649.54942971,5356060.773519197
98,2020,131721477.68018144,21043338.856685884,64788301.142930545,14199281.864661163,5801403.141770373
98,2021,142444626.84142497,34933844.580618806,55867002.05746084,34502363.33828924,6630920.034532752
98,2022,154040723.45178127,40833380.34587624,107479921.88503584,11755830.806560293,6595895.9976323135
98,2023,166580832.19919354,56787689.95180391,82132061.82890187,37658087.95430111,11057621.61238507
99,2019,185725249.55096152,44951252.36363825,86842444.85656205,47371919.00901426,10679244.96652201
99,2020,212773695.8506886,62772117.73007858,80279293.45046438,60787045.09624163,11746966.138820708
99,2021,243761393.53921765,75821851.77194573,273104088.0232195,41322088.3098891,11285435.601714505
99,2022,279262042.9072133,54191698.873689376,116694882.1258552,66601243.70626492,15659137.623061217
99,2023,319932896.16701835,108561487.48408195,304237968.1677765,58526534.622268535,13654939.434528172
100,2019,296066011.2491999,84166325.93436885,167304304.31325728,62214856.196690105,10355992.515526626
100,2020,315204846.004147,106382512.22408344,411261692.7900587,64189893.53599054,23942860.193352643
100,2021,335580887.94215316,62116607.37600739,232649950.83886823,61231708.78911153,26470400.49935762
100,2022,357274114.84835595,115056123.62762763,245227196.3362658,101233195.84210561,11182306.842508193
100,2023,380369674.57657903,109458707.1470489,165292573.48707852,20609823.562582772,22421211.31531126
101,2019,244409438.82078716,42997946.07992581,66202748.76473387,52623655.48249789,9860412.14456413
101,2020,283870724.93484646,70982460.27954769,249385393.8540804,53188761.70330843,13253276.124261416
101,2021,329703258.8586823,60266735.77316134,217508249.52395055,89720477.72614627,23004320.552747406
101,2022,382935714.58270264,94206029.70960134,200872128.62762645,54948896.55644851,20992358.309912242
101,2023,444762851.33055955,93155229.04309645,357739228.1733547,25204553.532230232,26869785.69318247
102,2019,145608951.16104957,50501828.17747576,54966555.8784511,17192644.9641755,10659630.161312044
102,2020,154663480.13743562,51817480.022306055,193232718.73469776,21660948.52377445,9653387.451564364
102,2021,164281054.82172963,33736797.029284656,107819196.22476791,17786054.30704105,11019950.607851032
102,2022,174496687.57846442,51510276.13550233,170082469.80071872,18235885.8927974,9545775.523667825
102,2023,185347567.97671038,52497037.739995115,89316644.83510959,43245068.76482209,7212289.646055149
103,2019,80741565.95978355,20456484.315935187,45934869.61637492,12170008.736009657,5552267.966799371
103,2020,94800052.12276058,30173927.201180544,50796579.5815739,27231553.447849,6080386.132579542
103,2021,111306360.92634703,36386126.61455308,120932578.85143961,18712292.47971996,8492916.476011736
103,2022,130686700.11513345,33198267.431703568,37915723.48411273,33354478.15123722,6857571.5067269085
103,2023,153441487.4841182,32317287.960767694,104176538.57637364,13862448.859421022,6906802.515954125
104,2019,127153616.0485123,22180950.725609615,42135778.23263261,24727801.457722615,7208031.885993597
104,2020,149811981.14134791,48487534.37641337,106166888.67011867,13112333.187772185,7540528.71330991
104,2021,176507993.96009922,43664457.46193473,167363948.38516656,18977160.949458726,9305534.65157491
104,2022,207961150.33298668,44924049.75154829,88146540.92173024,25802462.911658555,11218296.448295986
104,2023,245019157.92887855,57303663.95600797,115728353.07167484,39387420.39118603,7988138.25901249
105,2019,300868530.7013943,89244379.53941862,216760654.86824444,17002662.553999197,20889902.62127102
105,2020,335430605.37204355,50881851.60542307,67032999.87834415,55144990.939149834,20683542.019696653
105,2021,373962975.64906543,72537174.09037904,210943688.7824662,74701916.81057708,24262498.09730587
105,2022,416921726.630134,78445131.07107711,162543320.65553856,116004010.46421558,13918628.656590434
105,2023,464815335.8886842,104041030.38921607,291570421.91837543,92464641.48368423,31419669.69418923
106,2019,105062762.34637603,24347966.907108795,85751335.07044485,15534481.993705926,8278766.374986196
106,2020,127947617.91976653,39049180.9776553,42613073.99572421,37270306.0440017,9178033.672752516
106,2021,155817271.17902339,27554442.506810945,87128539.92822291,33404523.132371213,11796875.510331089
106,2022,189757514.77375853,47859334.77200774,126241618.57991904,28961305.313484482,14877883.903202085
106,2023,231090649.58365595,55835881.62469738,199467394.88010606,62091439.29001199,14391588.674954815
107,2019,327131366.5757464,92322093.2841931,107327648.66746172,29934098.857624102,26050368.446723506
107,2020,366555642.5152599,78207297.11851726,123723878.11426207,96120995.38583404,28590194.6172177
107,2021,410731139.8054629,140611914.46763533,555815340.6266503,98078410.5110779,22036975.605779454
107,2022,460230452.4581739,148812400.33766818,231635638.90604934,45591133.92091362,36123337.660323456
107,2023,515695180.7213285,143320067.9997852,193056870.04733518,91655600.37930602,38640825.13025622
108,2019,299023228.3746264,55049643.92328281,60145754.81910818,66246916.644626684,17690587.888294302
108,2020,330904485.1771402,105649317.61057323,134730958.81010565,85870944.44814722,20266225.622775003
108,2021,366184857.6297413,85406398.08527145,340978285.62418526,88185249.32823318,23390232.706367645
108,2022,405226752.6248004,108303132.01518945,387693338.6954447,63317387.66927919,14100406.93340325
108,2023,448431216.1506053,148644072.9681702,558928766.9230027,39732803.60480061,23553300.160118997
109,2019,264533499.78476056,70431827.36030442,150660654.67573974,32190496.472821467,17327421.45399971
109,2020,297463339.77577865,72813214.01213698,101686892.09385218,15400979.769358087,23711181.323187146
109,2021,334492374.62384266,62610356.15798775,194599553.18317595,98058632.62609069,10317131.954142557
109,2022,376130883.1059104,112114932.64407931,374683664.84283704,40444631.42036678,28765969.75318581
109,2023,422952664.87054837,68802719.82177821,77631463.64513598,51874625.469913736,28769606.32774636
110,2019,215403882.6891039,48559006.147684775,128066394.95379825,46550055.53732632,6741668.972993553
110,2020,252526325.8369812,72645419.21371716,123846912.05288526,26429911.671979774,13222386.515471458
110,2021,296046405.6851049,75741369.43472894,272739540.8515324,63837284.504399434,15746751.033109875
110,2022,347066683.1609791,64240148.866445564,247406122.90843338,103549649.86958142,13689150.92239988
110,2023,406879733.201314,65861264.43517788,126023017.54709521,49352338.09177221,14512587.90011468
111,2019,28883165.46054814,5746042.48092681,11489509.430479238,6559411.021096684,1421827.7273671837
111,2020,31894000.422840726,6675758.596023885,17106574.839109115,9315476.350648817,1451068.724029851
111,2021,35218690.42926085,5777272.2865191465,22977870.13518428,9002826.448961524,1595910.243371466
111,2022,38889952.3141611,6562432.630279071,19934996.351956826,7579581.445321339,1938479.4145503275
111,2023,42943913.375641845,8311448.476663565,23554146.109424297,8503567.307594646,2375044.173094571
112,2019,118637051.60953273,38828590.56741934,50289207.192344286,13706475.332885567,7706313.74653901
112,2020,123960044.29593566,36180300.368360676,128861487.45568791,34480964.65931451,8859041.124669507
112,2021,129521868.36557926,33237008.984533545,79670285.67225264,9518092.847931452,6341375.4732381385
112,2022,135333239.6756854,35160973.6295478,115964454.21852708,19278131.750077303,5925216.665369021
112,2023,141405354.88124403,44439922.999588475,100730009.80293176,36543322.835594885,8715261.610137777
113,2019,288247576.3737961,88169876.41911654,240538570.17962188,45588885.20163366,22151490.05058269
113,2020,338166685.67379206,57058690.1145062,79019211.94002217,35087308.94048567,25951994.90898027
113,2021,396730854.5599039,81287512.16574308,253792190.17222333,113315030.08453079,13939939.742668245
113,2022,465437246.26872605,121032612.55544159,419542836.27510685,24016864.26328329,28805305.96791237
113,2023,546042304.8127321,123054976.33836852,187986052.45663002,56984612.35651834,33853117.49100384
114,2019,104929109.81314719,32814414.32089211,72258521.73708883,23688990.446034085,5794067.240564663
114,2020,119909900.526662,38269202.78090533,41352404.98633223,24595474.815690156,7943042.4681995995
114,2021,137029507.54007468,31540093.31480104,76731452.11103603,18482761.193033963,6506032.380853772
114,2022,156593290.91429186,40409168.12683955,79898147.54721904,18800821.157536097,9521071.584380634
114,2023,178950207.14568847,53199341.54079004,147838845.66393417,46928312.98654362,13387073.66774252
115,2019,328561028.5227907,112798977.61499606,450715986.43339014,92692964.42472562,14857376.61553605
115,2020,387097960.7403194,58151563.45031507,155356745.50462458,54185699.07465278,28828148.156719595
115,2021,456063921.7712938,85882096.64034283,291347168.78162235,135459015.0305855,21373470.498870354
115,2022,537316963.2400715,160083623.6221562,218190504.1779054,101664437.01021418,40469714.150996424
115,2023,633046170.0724354,137242693.57679218,340490360.19184285,144990098.28525463,19759463.2578416
116,2019,38542939.82603023,5908877.818444246,11336813.201214429,3824476.840022544,2154964.8798566763
116,2020,42851052.69621089,6824624.613141377,7837544.513034684,8602652.52646385,2995526.355665222
116,2021,47640702.17428885,14334908.712551396,38176139.914096914,3695305.440984573,3763098.9496753435
116,2022,52965711.71190814,18384323.888166074,32779762.192458816,7918651.531399756,3959626.4895784454
116,2023,58885920.84318581,17155239.469295967,33722438.32011107,13349254.191028012,3616330.3715613266
117,2019,198209927.05868435,30042979.801372454,73345525.28526853,46969597.24537882,8360655.113609368
117,2020,218302279.7629916,72256111.73948236,195291081.24159002,37428272.21705845,6793998.586385738
117,2021,240431375.24393466,39750039.281321265,141491327.22902256,49098641.18059584,14700486.18116843
117,2022,264803676.1890458,76325447.39915194,172233704.315944,59204892.15980639,16715458.80231137
117,2023,291646574.21307975,75558640.58480193,255998965.67952088,56288324.84798748,21241746.833297733
118,2019,72807461.98897271,11572329.574214727,41673505.55839219,3720269.593390567,2485286.241708808
118,2020,79841125.41922386,27561965.578187045,29809907.464482438,15470768.61690002,5337407.457054511
118,2021,87554285.42714098,18459491.816838544,25041478.72787178,11830346.876438253,2687317.3210299406
118,2022,96012585.6994939,17207498.886106875,34236086.92133135,18024541.738534838,3149368.664655603
118,2023,105288011.52027951,16519903.900161298,65188657.89968848,12366291.386956124,6832375.32064528
119,2019,282388701.3994545,71914067.2352277,196022743.88085297,57552597.4291104,22151406.1209888
119,2020,308275912.5085232,84633596.81427662,203482167.649701,85648729.7938224,22064450.387694858
119,2021,336536262.8249484,115071805.00510012,253924337.27413797,62133223.91866218,14441567.1051808
119,2022,367387303.38865316,100862177.17881691,163518977.7863876,26194702.858842213,26460048.16285717
119,2023,401066528.6355593,130119947.52128148,469041393.3532998,96775018.40570514,28555652.92150492
120,2019,307360011.47728807,74723929.29217392,89180748.37800075,24820739.23931401,21298122.62707317
120,2020,339669496.9405523,51088862.38598522,142528802.4849486,75054268.91430631,11383089.862885078
120,2021,375375334.6029315,119334555.31378534,308952253.84022635,53014885.84955224,29009630.1463222
120,2022,414834546.80925834,136882445.86175427,461884042.17938423,98006408.18083864,31820324.97449687
120,2023,458441685.86216646,126108325.15317845,186545459.30080414,134666389.88390544,17381214.69434734
121,2019,69756878.38883452,10657268.694416886,22489179.986828092,6181829.256853616,3972765.8017069586
121,2020,74428773.69340284,15516963.170836767,29393557.090860423,8775487.495105535,4289938.335041755
121,2021,79413564.38894871,23704881.24518616,75268478.01993941,9187779.5163493,3436694.2922129715
121,2022,84732206.32300562,29501274.039118607,85358983.09178217,24118609.030827373,3561257.3694922053
121,2023,90407058.8394784,16267414.425451512,28706116.54795222,5835890.9434162835,3395612.093486585
122,2019,155692795.6671318,48369478.7336141,170431395.5147134,45115827.74904275,11620950.476532264
122,2020,180613732.92354494,43117526.32538043,128532113.48798065,27966354.933767382,5944467.041578996
122,2021,209523635.1868289,49777092.178366184,175340335.1268575,46397960.67290131,12655767.10524493
122,2022,243060995.37008414,72906677.5470015,119377654.83888134,42045677.8303692,17007797.641826082
122,2023,281966506.63118064,80813242.80469449,287038137.02011913,51522795.41091064,22350626.68565386
123,2019,76641369.28168248,23077213.78056685,53441702.570639305,18088536.76443484,5030920.959512995
123,2020,82347398.86655086,17235222.809129763,68776203.89148532,15492440.288029972,3994386.7536159763
123,2021,88478248.28343098,14523946.518013807,37360230.093614615,23435399.444145415,6410119.975209826
123,2022,95065545.81026745,29039988.542449158,40248603.96340153,12982063.366772711,6809473.412098404
123,2023,102143274.4831644,31981868.96579952,94212810.57821457,9176728.700084992,3175497.3571280064
124,2019,314204647.32662696,76352894.2910795,133379146.74272352,20612333.391464572,20077916.342033282
124,2020,352818491.5959825,91015579.31540343,141046019.3474037,40270745.798904926,13327042.123077538
124,2021,396177742.98119164,99338349.14502239,162978312.90713656,69682413.89534897,22636917.55401063
124,2022,444865583.2172329,96458954.54122068,241057988.80036405,130616450.23758271,25370230.052860186
